topic_id,dialogue_type,info_count,keyword_info_count,contains_target_keyword
join the Fighters Guild,Topic,9,0,False
join the Imperial Cult,Topic,18,0,False
join the Imperial Legion,Topic,13,0,False
join the Mages Guild,Topic,7,0,False
join the Morag Tong,Topic,26,0,False
join the Royal Guards,Topic,35,0,False
join the Temple,Topic,17,0,False
join the Thieves Guild,Topic,19,0,False
join us,Topic,14,0,False
joining Great Houses,Topic,4,0,False
justice,Topic,1,0,False
kagouti,Topic,6,0,False
kagouti hide,Topic,2,0,False
katana,Topic,1,0,False
keep me from my task,Topic,2,0,False
keep me healthy,Topic,3,0,False
kill me,Topic,7,0,False
killed by your kind,Topic,1,0,False
killing and murder,Topic,28,0,False
kindly Redguard,Topic,9,0,False
kiss,Topic,3,0,False
know my husband,Topic,9,0,False
know you,Topic,1,0,False
kresh fiber,Topic,2,0,False
kwama,Topic,2,0,False
kwama cuttle,Topic,2,0,False
kwama egg,Topic,2,0,False
kwama forager,Topic,2,0,False
kwama queen,Topic,2,0,False
kwama warrior,Topic,2,0,False
kwama worker,Topic,2,0,False
lady in distress,Topic,6,0,False
lame corprus,Topic,2,0,False
land deed,Topic,19,0,False
large bipedal predators,Topic,2,0,False
latest rumors,Topic,344,5,False
law,Topic,1,0,False
law in Morrowind,Topic,11,0,False
lay healers,Topic,1,0,False
lay member,Topic,2,0,False
lay servant,Topic,2,0,False
leaflet,Topic,11,0,False
learn more about the attacks,Topic,5,0,False
leave Vivec City,Topic,16,0,False
leave immediately,Topic,2,0,False
lesser saints,Topic,4,0,False
lesson in power,Topic,1,0,False
life as a trader,Topic,1,0,False
lifeless one,Topic,1,0,False
light armor,Topic,1,0,False
light armor styles,Topic,8,8,False
limitations to our power,Topic,3,0,False
line of work,Topic,4,0,False
literacy,Topic,1,0,False
little advice,Topic,262,16,False
little secret,Topic,120,21,False
little story,Topic,7,0,False
little suggestion,Topic,2,0,False
local brews,Topic,1,0,False
local savages,Topic,2,0,False
locked door,Topic,2,0,False
lockpicks,Topic,2,0,False
long blade,Topic,1,0,False
long blades,Topic,7,0,False
long bow,Topic,1,0,False
longsword,Topic,1,1,False
looks like Tarvus,Topic,3,0,False
losing a new customer,Topic,4,0,False
lost prophecies,Topic,10,0,False
love letter,Topic,7,0,False
lover feels,Topic,1,0,False
luck,Topic,7,0,False
luminous russula,Topic,3,0,False
mabrigash,Topic,14,0,False
mace,Topic,1,1,False
mad hermit,Topic,1,0,False
made invisible,Topic,5,0,False
mage disciplines,Topic,1,0,False
magicka,Topic,7,0,False
maiden's token,Topic,13,0,False
make a deal,Topic,5,0,False
make amends,Topic,43,0,False
make it safe,Topic,3,3,False
make your submission,Topic,1,0,False
making a deal,Topic,6,0,False
making ourselves ready,Topic,1,1,False
man he once was,Topic,1,0,False
marksman,Topic,1,0,False
marksman weapons,Topic,7,0,False
marshmerrow,Topic,3,0,False
martial arts,Topic,8,0,False
master is gone,Topic,2,0,False
master thief,Topic,7,0,False
material and craft,Topic,1,1,False
material gains,Topic,4,0,False
matters to discuss,Topic,1,0,False
mazte,Topic,3,0,False
mead,Topic,8,0,False
mead hall business,Topic,12,0,False
medium armor,Topic,1,0,False
medium armor styles,Topic,6,0,False
meet the archcanon,Topic,8,0,False
mercantile,Topic,1,0,False
mercantile skills,Topic,5,0,False
mercenaries,Topic,4,0,False
message,Topic,2,0,False
messenger,Topic,9,0,False
mineral products,Topic,2,0,False
missing Hand,Topic,11,0,False
missing silver bowl,Topic,10,0,False
missionary work,Topic,2,0,False
misuse it,Topic,2,0,False
moon sugar,Topic,2,0,False
moon sugar investigation,Topic,5,0,False
morale has been low,Topic,15,0,False
mother's heart,Topic,2,0,False
mounts,Topic,1,0,False
mouth of the cave,Topic,12,0,False
moving corpses,Topic,1,0,False
much to atone for,Topic,2,0,False
much to do,Topic,1,0,False
muck,Topic,13,0,False
muddled,Topic,8,0,False
multiplayer,Topic,1,0,False
murder Nerevar,Topic,1,0,False
murder of Processus Vitellius,Topic,20,0,False
murderer's description,Topic,10,0,False
murderous outlaws,Topic,5,0,False
mushrooms,Topic,7,0,False
must act,Topic,2,1,False
must be cleansed,Topic,1,0,False
must be stopped,Topic,4,0,False
must get home,Topic,6,0,False
my airship,Topic,2,0,False
my bridegroom,Topic,2,0,False
my collection,Topic,23,0,False
my friend,Topic,23,0,False
my glove,Topic,4,0,False
my gulakhans,Topic,1,0,False
my husband,Topic,9,0,False
my imprisonment,Topic,1,0,False
my library,Topic,1,0,False
my locket,Topic,3,0,False
my only friend,Topic,6,0,False
my own problems,Topic,3,0,False
my race,Topic,1,0,False
my story,Topic,12,0,False
my tale,Topic,0,0,False
my trade,Topic,137,6,False
my unfortunate brother,Topic,1,0,False
mysticism,Topic,1,0,False
mysticism potions,Topic,4,0,False
mysticism spells,Topic,7,0,False
mythopoeic enchantments,Topic,31,0,False
n'wah must die,Topic,30,0,False
naked liches,Topic,1,0,False
name is unimportant,Topic,1,0,False
name you Nerevarine,Topic,6,0,False
naming the Nerevarine,Topic,1,0,False
native Dunmer culture,Topic,4,0,False
native creatures,Topic,2,0,False
necromancers,Topic,5,0,False
necromancy,Topic,57,0,False
need,Topic,1,0,False
need wives,Topic,37,0,False
netch leather,Topic,2,0,False
new clothes,Topic,12,0,False
new friend,Topic,1,0,False
new play,Topic,3,0,False
new recruits,Topic,3,0,False
news,Topic,1,0,False
nice present,Topic,2,0,False
nix-hound,Topic,2,0,False
no public appearance,Topic,1,0,False
not the one,Topic,2,0,False
note from Bashuk,Topic,2,0,False
note from Bugrol,Topic,3,0,False
note from Nelos,Topic,3,0,False
nothing could be better,Topic,1,0,False
nothing left,Topic,1,1,False
nudity,Topic,1,0,False
official matter,Topic,17,0,False
ogrim,Topic,2,2,False
old man's anguish,Topic,10,0,False
ominous signs,Topic,4,0,False
one more task,Topic,1,0,False
one piece,Topic,1,0,False
one thing further,Topic,4,0,False
opportunities,Topic,2,0,False
other cults,Topic,12,8,False
other matters,Topic,1,0,False
other mysticism spells,Topic,7,0,False
our business,Topic,1,0,False
our collection,Topic,1,0,False
our dark powers,Topic,3,0,False
our enemy,Topic,1,0,False
outlander,Topic,11,0,False
overdue payment,Topic,19,0,False
owe me money,Topic,10,0,False
pack of nix-hounds,Topic,2,0,False
pants,Topic,10,0,False
particular item,Topic,9,0,False
parting words,Topic,4,0,False
pass the test,Topic,2,0,False
patron,Topic,11,0,False
peace-loving Erabenimsun,Topic,3,0,False
pearl,Topic,2,0,False
people cannot read,Topic,10,0,False
people of Morrowind,Topic,2,1,False
persecute the Dissident Priests,Topic,1,0,False
persecuted by the Temple,Topic,1,0,False
persecution of the Nerevarine,Topic,2,0,False
personal vengeance,Topic,3,0,False
personality,Topic,7,0,False
pick axes,Topic,17,0,False
pieces of the blade,Topic,15,0,False
pilgrimage,Topic,1,0,False
pilgrimages,Topic,12,0,False
pillow shipment,Topic,1,0,False
plan,Topic,1,0,False
plan to serve me,Topic,2,0,False
plans for you,Topic,3,0,False
please the All-Maker,Topic,5,0,False
pligrimage,Topic,1,0,False
plot,Topic,11,0,False
plunder the dungeon,Topic,5,0,False
politics and religion,Topic,4,0,False
poor old Emperor,Topic,1,0,False
popular potions,Topic,1,0,False
popular scrolls,Topic,1,0,False
potion,Topic,9,0,False
potion of Cure Common Disease,Topic,5,0,False
potion recipe,Topic,12,0,False
potions,Topic,4,0,False
powers all vampires possess,Topic,3,0,False
practice your skills,Topic,1,0,False
prepare for battle,Topic,1,0,False
present,Topic,5,0,False
preserve the peace,Topic,6,1,False
pressing business,Topic,6,0,False
price on your head,Topic,14,0,False
prices are a bit high,Topic,2,0,False
private back entrance,Topic,1,0,False
private quarters,Topic,1,0,False
probes,Topic,2,0,False
profane tools,Topic,1,0,False
profit,Topic,1,0,False
promoted to Operative,Topic,2,0,False
promotion,Topic,16,0,False
proof,Topic,8,0,False
proper authorization,Topic,2,0,False
proposition,Topic,5,0,False
protect Barenziah,Topic,6,0,False
protect these people,Topic,1,0,False
prove your strength,Topic,2,0,False
prove your wisdom,Topic,5,0,False
prove yourself,Topic,1,0,False
provide comfort,Topic,1,0,False
punabi,Topic,1,0,False
punishment,Topic,2,0,False
questions,Topic,1,0,False
racer plumes,Topic,2,0,False
races,Topic,2,0,False
rat,Topic,2,0,False
rat infestation,Topic,8,0,False
rat meat,Topic,2,0,False
raw ebony,Topic,3,0,False
raw glass,Topic,2,0,False
raw materials,Topic,7,1,False
re-hire,Topic,18,0,False
ready to go,Topic,7,0,False
rebuilding the Temple,Topic,1,0,False
recalled,Topic,1,0,False
recent events,Topic,2,0,False
reclaim your station,Topic,1,1,False
recover some gold,Topic,1,0,False
recover the amulet,Topic,2,0,False
recruit some miners,Topic,17,0,False
red lichen,Topic,2,0,False
regret this mistake,Topic,2,0,False
remarkable hat,Topic,1,0,False
remember being mortal,Topic,2,0,False
rent and taxes,Topic,21,0,False
reorganize the Temple,Topic,1,1,False
repair my bots,Topic,13,0,False
report,Topic,22,0,False
require aid,Topic,5,0,False
resin,Topic,2,0,False
resist potions,Topic,4,0,False
resist spells,Topic,7,0,False
respect House Hlaalu,Topic,8,0,False
restoration,Topic,1,0,False
restoration spells,Topic,7,0,False
restore potions,Topic,4,0,False
restore spells,Topic,7,0,False
restore the power of the Skaal,Topic,8,0,False
return to Vivec,Topic,4,0,False
return your favor,Topic,7,0,False
revolt,Topic,3,0,False
reward,Topic,7,0,False
rid me of this unlife,Topic,1,0,False
riddle,Topic,31,2,False
ring,Topic,5,0,False
robbed me,Topic,4,0,False
romance_ahnassi_A,Journal,2,0,False
roobrush,Topic,2,0,False
roots,Topic,14,0,False
rope climbing,Topic,1,0,False
ruby,Topic,2,0,False
rules,Topic,12,0,False
rules_blades,Journal,1,0,False
rules_fighters,Journal,1,0,False
rules_hlaalu,Journal,1,0,False
rules_legion,Journal,1,0,False
rules_mages,Journal,1,0,False
rules_morag,Journal,1,0,False
rules_redoran,Journal,1,0,False
rules_telvanni,Journal,1,0,False
rules_temple,Journal,1,0,False
rules_thieves,Journal,1,0,False
run of bad luck,Topic,1,0,False
runaway slave,Topic,3,0,False
running an errand,Topic,6,0,False
saber,Topic,1,0,False
sacred,Topic,1,0,False
sacrifice to the wolves,Topic,9,0,False
safe place,Topic,4,3,False
saints,Topic,8,0,False
saltrice,Topic,2,0,False
say that again,Topic,8,0,False
scales,Topic,2,0,False
scared,Topic,9,0,False
scathecraw,Topic,2,0,False
scrap metal,Topic,15,0,False
scrib,Topic,2,0,False
scrib jelly,Topic,7,0,False
scrib jerky,Topic,2,0,False
scroll,Topic,8,0,False
sculptor,Topic,8,0,False
scuttle,Topic,2,0,False
sealed Daedric ruin,Topic,5,4,True
sealed orders,Topic,25,0,False
sealed report,Topic,13,0,False
secret order,Topic,1,0,False
secret passage,Topic,4,0,False
security,Topic,2,0,False
see my husband,Topic,8,0,False
see us dead,Topic,2,0,False
seen anything,Topic,12,0,False
seen him get angry,Topic,1,0,False
sell something,Topic,1,0,False
selling off,Topic,20,0,False
sensitive matters,Topic,8,1,False
serve me,Topic,5,0,False
service to our Lady,Topic,9,0,False
service to your king,Topic,2,0,False
services and hospitality,Topic,1,0,False
serving Great Houses,Topic,5,0,False
setting the prices,Topic,3,0,False
settlements in Morrowind,Topic,5,0,False
seven curses,Topic,1,0,False
seven victims,Topic,2,0,False
sewers and ruins,Topic,1,0,False
shalk,Topic,2,0,False
shalk resin,Topic,2,0,False
shame House Redoran,Topic,3,0,False
share a care,Topic,12,0,False
share a gift,Topic,19,0,False
shein,Topic,3,0,False
shield potions,Topic,4,0,False
shields,Topic,6,0,False
shipment of ebony,Topic,26,0,False
shipments stopped arriving,Topic,5,0,False
shirt and vest,Topic,18,0,False
short blade,Topic,1,0,False
short blades,Topic,7,0,False
short bow,Topic,1,0,False
shortsword,Topic,1,0,False
shrine has been corrupted,Topic,1,0,False
shrine sergeant,Topic,2,0,False
shrines,Topic,31,0,False
silly pilgrims,Topic,1,0,False
silly song,Topic,1,0,False
silt strider,Topic,6,0,False
silt strider service,Topic,2,0,False
silver,Topic,1,0,False
silver longsword,Topic,5,0,False
skeleton,Topic,2,0,False
skin of the pearl,Topic,10,0,False
skooma,Topic,6,0,False
slander,Topic,23,0,False
slaughter,Topic,2,0,False
slaughterfish,Topic,2,0,False
slaughterfish bite,Topic,2,0,False
slave,Topic,3,0,False
slave rebellion,Topic,16,0,False
slavehunters,Topic,2,0,False
slavery,Topic,27,0,False
slaves,Topic,1,0,False
slight inconvenience,Topic,1,0,False
small predators,Topic,2,0,False
smooth moves,Topic,1,0,False
smuggling raw ebony,Topic,6,0,False
sneak,Topic,1,0,False
sneak past,Topic,1,0,False
snow,Topic,5,0,False
snow bear armor,Topic,44,0,False
snow bears,Topic,5,0,False
snow wolf armor,Topic,44,0,False
snow wolves,Topic,5,0,False
some notorious thieves,Topic,4,0,False
some presents,Topic,2,0,False
some research,Topic,2,0,False
some understanding,Topic,1,0,False
some work,Topic,3,0,False
someone in particular,Topic,77,0,False
someone killed,Topic,7,0,False
something special,Topic,19,0,False
speak with her directly,Topic,1,0,False
spear,Topic,2,0,False
spears,Topic,6,0,False
special duties,Topic,14,0,False
specific place,Topic,71,5,False
speechcraft,Topic,4,0,False
speed,Topic,7,0,False
spell to Cure Disease,Topic,3,0,False
splendid armor,Topic,5,0,False
spoken to Eraldil,Topic,2,0,False
spore pod,Topic,2,0,False
staff,Topic,1,0,False
statue book,Topic,5,0,False
stealth disciplines,Topic,1,0,False
steam centurion,Topic,2,0,False
steel,Topic,1,0,False
stock certificate,Topic,62,0,False
stole all my goods,Topic,9,0,False
stolen book,Topic,5,0,False
stolen reports,Topic,17,0,False
stoneflower petals,Topic,3,0,False
storm atronach,Topic,2,2,False
strange devices,Topic,3,0,False
strange man,Topic,4,0,False
strength,Topic,7,0,False
strong souls,Topic,6,1,False
stronghold,Topic,66,0,False
study for the priesthood,Topic,1,0,False
submit myself,Topic,11,0,False
suits of armor,Topic,2,0,False
sujamma,Topic,11,0,False
summoning spells,Topic,7,7,False
support on the Council,Topic,10,0,False
suppress the Apographa,Topic,1,0,False
surrender,Topic,1,0,False
survivor,Topic,3,0,False
take over,Topic,3,0,False
taken by cultists,Topic,2,0,False
taking Cloudcleaver,Topic,3,0,False
tales of your exploits,Topic,1,0,False
talk me to death,Topic,1,0,False
talk to a Dwemer,Topic,5,0,False
talking mudcrab merchant,Topic,2,0,False
tanto,Topic,1,0,False
task,Topic,1,0,False
taunt the Daedra,Topic,4,0,True
taxes from Gnisis,Topic,14,0,False
teeth of the wind,Topic,8,0,False
tell your future,Topic,4,0,False
terrible haunting,Topic,2,0,False
that night at sea,Topic,2,0,False
the Blight,Topic,6,0,False
the Cleansing,Topic,3,1,False
the Curse's Bane,Topic,1,0,False
the Dark Elven Curse,Topic,2,0,False
the Dwemer,Topic,1,0,False
the Empire,Topic,6,0,False
the Seven Visions,Topic,6,0,False
the Stranger,Topic,3,0,False
the Udyrfrykte,Topic,10,0,False
the choice I give you,Topic,3,0,False
the crime,Topic,1,0,False
the divine disease,Topic,1,0,False
the dream is the door,Topic,2,0,False
the mainland,Topic,2,0,False
the moon-and-star,Topic,1,0,False
the power of the Skaal,Topic,8,0,False
the rules,Topic,1,0,False
the star is the key,Topic,1,0,False
theater troupe,Topic,5,0,False
thefts and disappearances,Topic,2,0,False
theories,Topic,1,0,False
thieving Ashlanders,Topic,5,0,False
this matter,Topic,2,0,False
thoughtful gift,Topic,28,0,False
threat to our monarchy,Topic,2,0,False
three main cultures,Topic,6,0,False
three questions,Topic,8,0,False
three signs,Topic,2,0,False
throwing knife,Topic,1,0,False
throwing star,Topic,1,0,False
tip,Topic,2,0,False
to be a god,Topic,3,0,False
to serve,Topic,1,0,False
tokens,Topic,4,0,False
town_Sadrith,Journal,22,0,False
town_Tel_Vos,Journal,10,0,False
town_Tel_Vos_ashur,Journal,3,0,False
town_Tel_Vos_he,Journal,2,0,False
town_Tel_Vos_she,Journal,2,0,False
town_Tel_Vos_wise,Journal,2,0,False
town_Vivec,Journal,9,0,False
town_ald_ienas,Journal,1,0,False
town_balmora,Journal,11,0,False
town_sadrith_expert,Journal,2,0,False
toxic potions,Topic,4,0,False
trade goods wanted,Topic,11,0,False
trader,Topic,9,0,False
trained scribs and rats,Topic,1,0,False
trama root,Topic,2,0,False
transport spells,Topic,7,0,False
transport to Mournhold,Topic,8,0,False
transport to Vvardenfell,Topic,3,0,False
trap door,Topic,2,0,False
travel together,Topic,142,0,False
trouble with bandits,Topic,12,0,False
troublesome fools,Topic,3,0,False
troubling times,Topic,2,0,False
true and good friend,Topic,1,0,False
twin blades,Topic,2,0,False
ultimatum,Topic,7,0,False
unarmored,Topic,5,0,False
uncle's farm,Topic,4,0,False
undead creatures,Topic,2,0,False
understand nothing,Topic,2,0,False
underworks,Topic,3,0,False
unholy ritual,Topic,9,0,False
unique dwemer artifact,Topic,1,0,False
unsanctioned training,Topic,21,0,False
unstable,Topic,1,0,False
use to me,Topic,5,0,False
using enchantments,Topic,4,0,False
vampire hunter,Topic,7,0,False
vampires,Topic,28,0,False
vampirism,Topic,5,0,False
vampirism cure,Topic,11,1,False
vegetable products,Topic,2,0,False
verdict is yours,Topic,4,0,False
violet coprinus,Topic,3,0,False
vision of Azura,Topic,1,0,False
visit anyone,Topic,5,0,False
visiting an Ashlander camp,Topic,5,0,False
void salts,Topic,2,0,False
vulnerability,Topic,7,0,False
wakizashi,Topic,1,0,False
want to be ashkhan,Topic,24,0,False
wanted to know,Topic,1,0,False
war axe,Topic,1,1,False
war on the Nerevarine,Topic,1,1,False
war-loving Erabenimsun,Topic,2,0,False
warhammer,Topic,1,0,False
was cast out,Topic,2,2,False
watched by Ordinators,Topic,1,0,False
water creatures,Topic,2,0,False
way to escape,Topic,7,1,False
we have survived,Topic,1,0,False
weapon repair,Topic,6,0,False
weapon types,Topic,5,0,False
weapons being smuggled,Topic,29,0,False
weresharks,Topic,1,0,False
werewolves,Topic,9,0,False
wergild,Topic,10,0,False
what Manirai says,Topic,2,0,False
what you should know,Topic,1,0,False
what you've learned,Topic,2,0,False
where is Dagoth Ur,Topic,1,0,False
white guar,Topic,4,0,False
who are you,Topic,18,3,False
who can help,Topic,1,0,False
who to talk to,Topic,1,1,False
whom you may trust,Topic,2,0,False
wickwheat,Topic,2,0,False
wife of Divayth Fyr,Topic,1,0,False
wild nix hounds,Topic,8,0,False
will not submit,Topic,6,0,False
willow anther,Topic,4,0,False
willpower,Topic,7,0,False
winged twilight,Topic,2,2,False
wisdom guides me,Topic,1,0,False
witch nearby,Topic,4,0,False
witnesses,Topic,1,0,False
wizard spells,Topic,5,0,False
wolf creatures,Topic,2,0,False
wolves,Topic,6,0,False
woman with a dagger,Topic,11,0,False
women,Topic,40,0,False
work,Topic,79,0,False
worn armor,Topic,8,0,False
worn weapons,Topic,8,0,False
worthy enough,Topic,4,0,False
wraith,Topic,2,0,False
yield,Topic,1,0,False
you are the one,Topic,1,0,False
your business here,Topic,2,0,False
your plan,Topic,2,0,False
your quarters,Topic,1,0,False
